Season,Latitude,Longitude,FRP
DJF,9.0895,-3.6222,1173.3
DJF,9.0895,-2.0974,134.4
DJF,9.0896,-2.2813,74.6
DJF,9.0899,-2.0657,311.3
DJF,9.09,-3.6721,97.9
DJF,9.09,-3.6301,955.3
DJF,9.09,-2.0714,159.2
DJF,9.0901,-3.4132,94.9
DJF,9.0902,-0.6746,60.8
DJF,9.0903,-4.2947,65.2
DJF,9.0903,-3.7064,153.3
DJF,9.0905,-3.6525,134.7
DJF,9.0907,-0.4934,78.7
DJF,9.0911,-3.7384,73.6
DJF,9.0912,-1.2085,68.8
DJF,9.0913,-3.2307,139.1
DJF,9.0914,-3.6328,78.5
DJF,9.0915,-2.0602,147.6
DJF,9.0916,-3.7153,89.5
DJF,9.0916,-3.423,70.6
DJF,9.0916,-3.2937,366.6
DJF,9.0916,10.8879,49.8
DJF,9.0917,-4.2213,451.5
DJF,9.0917,-1.0764,34.4
DJF,9.0917,-0.5794,33.0
DJF,9.0918,-3.8271,216.8
DJF,9.0918,-3.6426,71.6
DJF,9.0919,-1.4279,106.2
DJF,9.0919,-1.3893,145.2
DJF,9.0919,-0.8063,94.8
DJF,9.0922,-0.929,73.7
DJF,9.0922,0.8111,258.8
DJF,9.0924,11.6763,181.5
DJF,9.0925,-2.372,50.5
DJF,9.0925,-1.0691,67.4
DJF,9.0926,-3.684,177.9
DJF,9.0926,-1.4716,36.7
DJF,9.0929,-4.3142,72.2
DJF,9.093,-2.0854,63.5
DJF,9.0931,-3.2838,265.4
DJF,9.0932,-4.0248,118.7
DJF,9.0935,-2.2763,347.8
DJF,9.0935,-1.3836,91.7
DJF,9.0936,-3.8555,197.4
DJF,9.0937,11.6854,47.6
DJF,9.0939,-2.2343,87.0
DJF,9.0939,-1.0596,112.7
DJF,9.094,-3.7338,316.2
DJF,9.0943,-3.4203,75.9
DJF,9.0947,-3.6372,112.5
DJF,9.0948,-3.6363,158.9
DJF,9.0949,-2.2852,58.0
DJF,9.0951,-0.1097,63.0
DJF,9.0952,-2.2253,308.8
DJF,9.0953,-3.913,403.4
DJF,9.0953,-3.8669,109.8
DJF,9.0954,-2.1886,78.4
DJF,9.0954,0.1424,129.8
DJF,9.096,-0.5189,58.2
DJF,9.096,0.0633,60.0
DJF,9.0961,-0.0152,95.4
DJF,9.0962,-3.6471,136.9
DJF,9.0962,-0.7333,200.4
DJF,9.0963,-0.0648,124.9
DJF,9.0964,-1.9751,61.7
DJF,9.0965,-2.2163,151.0
DJF,9.097,-1.7743,52.9
DJF,9.0971,-3.3476,122.5
DJF,9.0972,-2.177,146.9
DJF,9.0975,-2.1797,81.0
DJF,9.0975,-0.4608,54.8
DJF,9.0976,-1.6958,104.1
DJF,9.0976,-0.7439,68.1
DJF,9.0977,-2.336,52.5
DJF,9.0981,-3.7075,93.2
DJF,9.0983,-1.4241,62.7
DJF,9.0984,-3.2926,68.2
DJF,9.0988,-2.2334,26.0
DJF,9.099,10.4749,90.4
DJF,9.0991,-4.2778,122.4
DJF,9.0995,-3.8665,21.6
DJF,9.0995,0.4395,220.2
DJF,9.0997,-4.2934,167.3
DJF,9.0997,-3.2835,118.0
DJF,9.0998,0.7831,84.8
DJF,9.0999,-4.3421,55.0
DJF,9.1004,-0.3765,31.2
DJF,9.1008,-3.983,74.3
DJF,9.1008,-2.2381,145.9
DJF,9.1008,-1.9855,59.1
DJF,9.1011,-3.7284,180.4
DJF,9.1012,-4.291,170.7
DJF,9.1012,-3.3364,112.7
DJF,9.1012,0.4846,69.3
DJF,9.1013,-0.9151,179.4
DJF,9.1014,-2.0617,103.6
DJF,9.1015,-2.2078,80.5
DJF,9.1016,-3.6251,179.2
DJF,9.1016,-1.4295,96.0
DJF,9.1019,-1.4597,187.2
DJF,9.1019,-0.9305,66.6
DJF,9.1022,-1.2951,81.0
DJF,9.1024,-4.1372,67.6
DJF,9.1024,-3.6856,112.9
DJF,9.1026,-3.3262,67.6
DJF,9.1027,-2.5323,20.2
DJF,9.1028,0.4444,64.6
DJF,9.1029,-2.2356,62.3
DJF,9.103,-3.3771,67.3
DJF,9.103,2.0272,68.0
DJF,9.1033,-3.2409,110.0
DJF,9.1033,6.8108,82.5
DJF,9.1034,-1.4488,74.7
DJF,9.1034,-1.2397,84.4
DJF,9.1035,-4.2078,107.1
DJF,9.1035,9.6423,19.0
DJF,9.1036,-1.2352,160.0
DJF,9.1037,-4.1278,102.5
DJF,9.1037,-3.7086,259.8
DJF,9.1037,-0.7164,23.5
DJF,9.1041,-1.5002,124.4
DJF,9.1041,-0.1083,56.1
DJF,9.1042,-2.2266,180.5
DJF,9.1043,9.652,22.7
DJF,9.1048,-3.2515,160.0
DJF,9.105,-3.7356,99.0
DJF,9.105,-3.7097,133.9
DJF,9.105,-3.6996,206.3
DJF,9.1058,-3.4882,112.6
DJF,9.1058,-1.9764,120.1
DJF,9.1059,-3.6074,98.8
DJF,9.1059,-1.0218,68.9
DJF,9.1059,-0.7319,88.0
DJF,9.106,-0.6732,71.1
DJF,9.1061,0.0844,90.2
DJF,9.1061,0.3719,64.1
DJF,9.1061,10.9589,89.6
DJF,9.1062,9.5677,14.4
DJF,9.1062,11.8621,28.5
DJF,9.1064,-3.5,75.2
DJF,9.1065,-4.0994,18.7
DJF,9.1065,-0.4622,58.0
DJF,9.1066,0.8196,284.6
DJF,9.1068,-3.5354,158.4
DJF,9.1068,-0.7753,314.0
DJF,9.1069,-2.28,131.4
DJF,9.107,-1.3324,137.5
DJF,9.1074,0.0367,101.8
DJF,9.1074,0.0465,55.2
DJF,9.1074,0.3809,49.2
DJF,9.1075,9.5766,39.2
DJF,9.108,-0.5719,169.4
DJF,9.1085,-1.4848,460.5
DJF,9.1088,-2.2676,918.2
DJF,9.1088,5.0029,46.7
DJF,9.1089,0.8054,130.1
DJF,9.1091,-0.0623,65.1
DJF,9.1093,-1.9257,54.2
DJF,9.1098,-2.3331,61.4
DJF,9.11,-3.2105,75.7
DJF,9.1101,8.5982,99.2
DJF,9.1102,-3.7124,177.4
DJF,9.1104,-2.0733,189.0
DJF,9.1105,-4.1015,108.1
DJF,9.1107,-3.3377,175.1
DJF,9.1107,-2.2551,199.4
DJF,9.1109,-2.0109,341.5
DJF,9.1109,11.784,23.2
DJF,9.111,-2.2397,92.7
DJF,9.1112,-1.3216,110.9
DJF,9.1113,-3.2807,196.1
DJF,9.1113,11.8631,18.8
DJF,9.1115,0.8021,85.8
DJF,9.1118,-1.4402,86.0
DJF,9.1121,-3.3275,134.9
DJF,9.1122,-3.7268,223.4
DJF,9.1123,-0.7173,173.9
DJF,9.1124,-2.0552,357.5
DJF,9.1125,-3.6497,68.4
DJF,9.1125,-3.4397,223.3
DJF,9.1126,-3.8867,51.8
DJF,9.1129,-2.2277,231.0
DJF,9.113,4.4214,121.4
DJF,9.1132,0.8134,71.8
DJF,9.1134,-3.8659,185.0
DJF,9.1139,-3.7009,85.2
DJF,9.114,7.4077,115.2
DJF,9.1143,-2.7213,50.1
DJF,9.1145,-3.2501,77.8
DJF,9.1149,11.8487,52.6
DJF,9.115,-2.0105,87.4
DJF,9.115,-1.0086,54.1
DJF,9.1151,-2.0238,50.8
DJF,9.1151,0.5982,116.2
DJF,9.1152,-3.6919,63.5
DJF,9.1153,7.3986,26.0
DJF,9.1159,-3.9448,72.8
DJF,9.1159,-0.8598,68.8
DJF,9.1161,-3.7082,105.1
DJF,9.1163,-4.242,95.0
DJF,9.1164,-3.4736,278.5
DJF,9.1165,11.8607,91.1
DJF,9.1166,-3.8467,83.3
DJF,9.1169,-1.871,93.0
DJF,9.1169,-0.415,66.2
DJF,9.1169,-0.221,69.5
DJF,9.117,-1.1141,71.8
DJF,9.1174,-2.1919,65.1
DJF,9.1174,-2.0309,69.5
DJF,9.1174,-0.084,487.2
DJF,9.118,-0.8592,49.6
DJF,9.1188,-0.9589,76.4
DJF,9.1192,-4.2209,66.1
DJF,9.1192,-3.4971,112.1
DJF,9.1192,-0.1028,105.7
DJF,9.1196,-0.1984,136.2
DJF,9.1198,-0.5308,58.5
DJF,9.12,11.2716,55.3
DJF,9.1203,5.4807,24.1
DJF,9.1207,-3.9715,120.1
DJF,9.1209,-1.6153,60.7
DJF,9.1209,-0.0551,258.3
DJF,9.1211,-3.9252,30.6
DJF,9.1212,-0.54,66.0
DJF,9.1212,1.9225,103.8
DJF,9.1214,-3.7109,145.6
DJF,9.1215,-3.888,76.3
DJF,9.122,5.339,88.9
DJF,9.1221,-2.0127,321.6
DJF,9.1223,-2.1063,109.2
DJF,9.1227,-1.9818,58.7
DJF,9.1228,-3.9155,71.0
DJF,9.1228,-2.2503,109.1
DJF,9.1229,0.3616,47.7
DJF,9.123,-0.0256,49.7
DJF,9.1232,-2.0571,188.3
DJF,9.1236,0.739,99.0
DJF,9.1237,-2.0969,150.6
DJF,9.1237,11.7946,93.2
DJF,9.1239,-3.4515,256.6
DJF,9.1242,0.371,97.9
DJF,9.1243,-2.2599,75.9
DJF,9.1244,-3.9635,57.4
DJF,9.1246,-3.4742,494.2
DJF,9.1247,-2.0884,79.8
DJF,9.1247,-0.6272,194.1
DJF,9.125,5.3412,121.2
DJF,9.125,11.8041,78.2
DJF,9.1253,-4.0742,87.1
DJF,9.1254,-0.9593,83.3
DJF,9.1256,-0.1831,254.2
DJF,9.1257,-3.675,71.0
DJF,9.1259,-2.6075,92.9
DJF,9.1261,-7.7228,131.7
DJF,9.1261,-0.2198,111.0
DJF,9.1261,0.9611,49.8
DJF,9.1262,-0.7942,244.5
DJF,9.1263,0.4083,63.0
DJF,9.1265,0.0764,113.0
DJF,9.1266,-4.0652,158.4
DJF,9.1268,-3.839,93.6
DJF,9.1269,-0.5291,83.0
DJF,9.127,-3.4493,358.5
DJF,9.1272,-3.6816,340.9
DJF,9.1272,-0.1343,76.6
DJF,9.1276,-0.1702,89.4
DJF,9.1276,0.9516,196.8
DJF,9.1278,-3.8958,374.8
DJF,9.1279,-4.0562,104.4
DJF,9.1282,-0.1041,145.6
DJF,9.1289,11.2728,52.8
DJF,9.129,-1.9847,82.8
DJF,9.129,-1.4112,113.8
DJF,9.1292,-4.3017,91.1
DJF,9.1293,-3.3318,69.6
DJF,9.1294,-3.2781,135.2
DJF,9.1294,-0.9303,52.8
DJF,9.1295,-3.6721,111.8
DJF,9.1296,-3.8823,216.9
DJF,9.1297,-2.0032,80.8
DJF,9.1299,-1.4836,65.8
DJF,9.1299,5.0221,80.7
DJF,9.1301,-3.5497,132.4
DJF,9.1301,-2.1604,102.6
DJF,9.1301,0.8811,112.9
DJF,9.1302,-0.5534,99.1
DJF,9.1303,-3.5696,563.4
DJF,9.1303,-1.9921,111.2
DJF,9.1303,-1.7963,85.3
DJF,9.1303,-0.664,73.5
DJF,9.1303,-0.3243,19.6
DJF,9.1305,-3.6951,262.4
DJF,9.1305,-3.4413,50.9
DJF,9.1306,-4.2921,94.1
DJF,9.1307,-3.4513,131.6
DJF,9.131,-3.9266,108.3
DJF,9.1314,-2.243,92.8
DJF,9.1314,-0.1265,84.9
DJF,9.1315,-0.9676,50.6
DJF,9.1316,-1.9831,349.7
DJF,9.1317,-0.3149,22.9
DJF,9.1318,-1.8062,76.1
DJF,9.1318,-0.5415,115.8
DJF,9.1319,-3.4423,560.4
DJF,9.132,-7.7197,74.6
DJF,9.1323,-0.1611,91.3
DJF,9.1324,0.6483,74.6
DJF,9.1325,-3.7094,127.2
DJF,9.1326,-3.1467,114.0
DJF,9.1326,0.7277,170.9
DJF,9.1328,-3.174,91.0
DJF,9.133,8.7352,14.3
DJF,9.133,11.7934,220.6
DJF,9.1331,-1.0018,58.3
DJF,9.1332,-3.6852,79.5
DJF,9.1332,-3.4332,135.7
DJF,9.1334,-2.1422,104.4
DJF,9.1337,-4.3041,87.4
DJF,9.1338,-4.306,309.4
DJF,9.1338,-1.0783,190.8
DJF,9.1339,-0.3953,115.9
DJF,9.134,-4.2044,121.2
DJF,9.1341,-4.3528,73.3
DJF,9.1342,-2.2988,107.4
DJF,9.1343,-0.7502,195.2
DJF,9.1344,-0.9928,119.2
DJF,9.1345,-3.6764,56.6
DJF,9.1347,-0.2105,53.9
DJF,9.135,0.091,251.0
DJF,9.1351,-4.2937,81.0
DJF,9.1351,-2.1312,198.6
DJF,9.1351,-0.1199,83.2
DJF,9.1352,-3.5433,143.7
DJF,9.1353,-2.1302,304.3
DJF,9.1353,-0.7643,16.6
DJF,9.1354,0.5338,20.6
DJF,9.1356,-4.0665,68.0
DJF,9.1357,11.7769,65.7
DJF,9.1358,-3.8199,60.9
DJF,9.1359,-5.3791,98.7
DJF,9.1359,-1.3664,75.9
DJF,9.136,-7.3591,68.3
DJF,9.1362,-0.0897,93.3
DJF,9.1366,-4.2452,77.1
DJF,9.1366,-3.8507,110.8
DJF,9.1366,-2.1212,107.4
DJF,9.1366,0.2258,54.5
DJF,9.1366,11.7813,64.6
DJF,9.1367,-3.9108,231.6
DJF,9.1369,-4.0575,414.1
DJF,9.1369,-1.79,109.6
DJF,9.137,-3.5936,64.5
DJF,9.137,0.0782,272.3
DJF,9.1371,-0.8549,92.3
DJF,9.1371,0.8778,51.2
DJF,9.1374,-5.3679,81.3
DJF,9.1375,-3.3119,110.0
DJF,9.1376,-0.5298,92.8
DJF,9.1377,-3.5368,99.4
DJF,9.138,-2.5918,25.1
DJF,9.138,-0.197,44.4
DJF,9.1381,-4.0485,131.7
DJF,9.1382,-4.0712,65.7
DJF,9.1382,-3.6454,68.3
DJF,9.1385,-1.7773,87.9
DJF,9.1387,-3.6424,211.8
DJF,9.1388,-2.1956,278.5
DJF,9.1388,0.4666,125.8
DJF,9.139,-0.7915,105.0
DJF,9.1392,-0.658,74.2
DJF,9.1393,-2.6444,64.6
DJF,9.1396,0.4327,68.6
DJF,9.1397,-2.5807,31.9
DJF,9.1397,-0.5401,69.3
DJF,9.1398,-3.5231,304.1
DJF,9.1403,-3.6736,152.4
DJF,9.1403,-3.6306,103.4
DJF,9.1403,-2.1459,61.6
DJF,9.1404,-0.6669,185.2
DJF,9.1408,-0.4211,77.1
DJF,9.1409,-3.5642,886.8
DJF,9.1409,-3.4436,49.3
DJF,9.141,-1.5063,150.7
DJF,9.1411,-0.4091,60.9
DJF,9.1412,-2.1757,352.9
DJF,9.1415,-3.6789,308.4
DJF,9.1415,-2.0659,80.7
DJF,9.1416,0.9269,25.5
DJF,9.1417,0.0795,249.8
DJF,9.1418,-0.4139,90.1
DJF,9.1419,-3.5287,153.7
DJF,9.1419,-3.5096,137.1
DJF,9.1421,-0.3885,84.3
DJF,9.1421,0.7363,72.5
DJF,9.1422,-3.4345,100.4
DJF,9.1424,-4.1544,253.0
DJF,9.1424,-0.3402,88.0
DJF,9.1424,0.6469,92.6
DJF,9.1426,-4.1179,87.3
DJF,9.1426,0.4185,104.9
DJF,9.1429,-2.108,138.0
DJF,9.1436,-2.3044,182.8
DJF,9.1436,-2.1827,136.4
DJF,9.1438,-2.1839,131.0
DJF,9.1439,-0.767,71.9
DJF,9.1441,-3.5152,172.4
DJF,9.1442,-2.4439,72.8
DJF,9.1443,0.3406,200.8
DJF,9.1445,-1.068,15.5
DJF,9.1445,0.6807,56.7
DJF,9.1445,11.2749,34.0
DJF,9.1446,0.3431,49.9
DJF,9.1447,-4.2951,65.4
DJF,9.1448,11.7753,157.3
DJF,9.1449,-7.6336,69.8
DJF,9.1449,-3.4236,63.5
DJF,9.1449,-2.2131,272.9
DJF,9.1449,-2.1328,256.9
DJF,9.1451,-2.1958,68.9
DJF,9.1452,-3.725,36.0
DJF,9.1452,-2.1747,236.5
DJF,9.1452,-0.901,124.7
DJF,9.1452,-0.7766,169.2
DJF,9.1453,-3.9119,87.6
DJF,9.1455,-2.3589,137.6
DJF,9.1457,-4.0195,53.6
DJF,9.1457,-0.6625,72.7
DJF,9.1457,11.1814,54.1
DJF,9.1458,-4.0588,130.5
DJF,9.1458,-1.8983,125.2
DJF,9.146,-4.0834,17.5
DJF,9.146,-3.8342,150.9
DJF,9.1461,-0.3127,93.8
DJF,9.1461,7.0932,85.6
DJF,9.1465,-2.1218,152.2
DJF,9.1466,5.33,87.2
DJF,9.1467,-0.6758,79.5
DJF,9.1467,0.9058,85.7
DJF,9.1468,-3.9234,91.5
DJF,9.1468,-3.5724,485.8
DJF,9.1468,-0.5167,83.1
DJF,9.1469,-2.3494,66.0
DJF,9.1471,-1.9067,573.7
DJF,9.1472,-2.2006,289.0
DJF,9.1473,7.0966,87.9
DJF,9.1479,-4.1893,96.0
DJF,9.148,-1.6418,53.9
DJF,9.148,-0.5218,118.3
DJF,9.1481,-0.6025,198.2
DJF,9.1481,0.8963,89.9
DJF,9.1482,0.6852,52.8
DJF,9.1484,-3.2329,142.0
DJF,9.1484,-1.308,99.0
DJF,9.1485,-3.5385,248.9
DJF,9.1485,-2.0111,242.5
DJF,9.1485,-1.9107,624.5
DJF,9.1485,-0.1947,19.6
DJF,9.1486,-3.5647,73.5
DJF,9.1486,-2.2101,427.7
DJF,9.1486,7.1056,72.7
DJF,9.1487,-1.894,74.4
DJF,9.1487,0.4047,62.2
DJF,9.1487,0.8945,116.3
DJF,9.1488,-0.4325,104.9
DJF,9.149,-2.0157,163.9
DJF,9.1491,-1.9751,81.0
DJF,9.1491,-0.5827,60.5
DJF,9.1493,-3.712,229.5
DJF,9.1493,-3.5391,150.5
DJF,9.1494,-0.5935,50.1
DJF,9.1494,-0.5124,85.8
DJF,9.1496,-4.0757,28.3
DJF,9.1496,-4.0615,89.7
DJF,9.1497,-2.1475,78.3
DJF,9.1498,0.513,219.6
DJF,9.1498,0.914,28.6
DJF,9.1499,-3.4449,53.7
DJF,9.15,-1.9998,92.6
DJF,9.1506,-3.5441,106.6
DJF,9.1506,-3.5249,152.8
DJF,9.1509,-3.6599,171.0
DJF,9.1509,-1.4826,70.0
DJF,9.1512,-3.4358,103.8
DJF,9.1513,-5.2085,62.1
DJF,9.1514,10.4944,16.9
DJF,9.1516,-0.6919,89.7
DJF,9.1517,-2.181,71.4
DJF,9.1518,-3.1289,91.5
DJF,9.1518,-0.9935,79.9
DJF,9.1519,-3.2344,152.3
DJF,9.1519,-2.1791,217.0
DJF,9.1523,-3.6775,78.3
DJF,9.1524,-1.092,30.1
DJF,9.1524,8.6555,20.8
DJF,9.1526,-5.1991,61.9
DJF,9.1526,-4.234,194.8
DJF,9.1527,-3.5305,247.7
DJF,9.153,-3.577,102.0
DJF,9.153,-0.6822,64.1
DJF,9.1531,-2.2615,150.3
DJF,9.1535,-3.6789,128.0
DJF,9.1535,-1.0771,34.9
DJF,9.1536,-4.0048,83.9
DJF,9.1536,-2.1931,99.9
DJF,9.1537,0.236,86.1
DJF,9.1539,-0.9346,180.2
DJF,9.154,-2.3144,51.8
DJF,9.1541,-0.1617,431.3
DJF,9.1544,-2.2525,134.1
DJF,9.1545,-2.1741,131.5
DJF,9.1546,-0.7797,98.0
DJF,9.1547,11.2733,28.2
DJF,9.1548,-3.9958,183.1
DJF,9.155,-2.2026,280.7
DJF,9.1551,-4.0226,519.3
DJF,9.1551,-3.7825,84.3
DJF,9.1551,0.4808,125.7
DJF,9.1555,-3.6638,541.6
DJF,9.1558,5.2602,74.2
DJF,9.1559,-3.8584,85.5
DJF,9.1559,-2.1569,81.1
DJF,9.1559,-0.3487,67.7
DJF,9.1559,0.9071,107.9
DJF,9.1561,-4.0315,59.1
DJF,9.1561,0.6141,127.7
DJF,9.1562,-3.7008,58.3
DJF,9.1562,-2.0498,95.6
DJF,9.1563,-3.1856,67.5
DJF,9.1563,-2.2122,100.4
DJF,9.1565,-3.8947,527.4
DJF,9.1565,-2.3079,65.9
DJF,9.1566,-0.825,78.3
DJF,9.157,-3.9016,362.0
DJF,9.1572,-4.1907,55.5
DJF,9.1576,-4.2584,170.5
DJF,9.1577,-3.7104,78.5
DJF,9.1578,-3.43,208.8
DJF,9.1578,-2.2989,94.4
DJF,9.1581,-1.1181,97.9
DJF,9.1585,-3.4968,566.8
DJF,9.1586,-3.4041,326.0
DJF,9.1587,-3.7277,126.5
DJF,9.1589,-7.4572,96.8
DJF,9.159,10.1781,89.1
DJF,9.1592,-3.421,74.9
DJF,9.1592,-0.7606,63.7
DJF,9.1592,6.9139,49.6
DJF,9.1597,-4.2537,184.2
DJF,9.1598,-2.3265,157.5
DJF,9.16,-3.5029,446.8
DJF,9.1601,0.899,78.0
DJF,9.1601,10.6058,109.1
DJF,9.1604,-2.7206,48.9
DJF,9.1604,10.4931,41.3
DJF,9.1609,-2.1303,136.7
DJF,9.1609,-0.8755,28.2
DJF,9.1611,-0.0588,47.7
DJF,9.1613,-1.0489,48.2
DJF,9.1614,-1.9481,65.2
DJF,9.1614,10.6152,151.1
DJF,9.1615,-4.1514,77.1
DJF,9.1617,-3.3791,189.7
DJF,9.162,-1.9071,136.8
DJF,9.1623,4.2491,134.0
DJF,9.1624,-3.9192,22.2
DJF,9.1626,-5.3564,76.7
DJF,9.1628,-7.7085,191.7
DJF,9.1628,-2.1918,59.7
DJF,9.1631,-3.199,57.5
DJF,9.1633,-3.3301,80.9
DJF,9.1633,-2.2538,110.5
DJF,9.1635,-2.1594,93.9
DJF,9.1636,-3.9901,508.4
DJF,9.1637,-3.3843,250.6
DJF,9.1638,-4.3606,224.4
DJF,9.1639,-1.052,86.0
DJF,9.164,-3.8832,296.2
DJF,9.164,0.583,147.6
DJF,9.1641,0.4795,74.2
DJF,9.1642,-1.6435,316.7
DJF,9.1642,-1.1767,49.8
DJF,9.1646,-7.5167,77.4
DJF,9.1646,-3.5879,67.9
DJF,9.1649,-5.9544,47.1
DJF,9.1651,-4.3516,379.3
DJF,9.1651,-3.3992,244.9
DJF,9.1652,-3.2195,56.4
DJF,9.1654,1.6315,59.6
DJF,9.1655,-4.0912,76.9
DJF,9.1655,0.5717,1098.5
DJF,9.166,-3.5652,211.9
DJF,9.166,-2.0402,73.2
DJF,9.1661,-2.109,87.0
DJF,9.1661,-0.1707,93.0
DJF,9.1664,-4.3425,128.6
DJF,9.1664,-0.8198,154.0
DJF,9.1665,-4.3501,102.0
DJF,9.1665,-4.1851,275.8
DJF,9.1666,-3.9735,122.6
DJF,9.1666,-3.5767,93.4
DJF,9.1666,-3.5095,330.5
DJF,9.1667,-2.25,157.3
DJF,9.1668,-3.4989,90.2
DJF,9.1669,-3.6655,241.8
DJF,9.1671,-4.2423,108.3
DJF,9.1671,4.4987,75.4
DJF,9.1672,-2.289,64.5
DJF,9.1673,-4.3217,107.4
DJF,9.1673,-3.522,189.0
DJF,9.1673,-0.175,60.3
DJF,9.1676,-2.0294,269.7
DJF,9.1677,0.577,104.0
DJF,9.1678,-2.0981,72.0
DJF,9.1679,-3.9646,207.6
DJF,9.168,-3.2282,39.2
DJF,9.168,-2.259,168.8
DJF,9.1682,-4.1394,79.6
DJF,9.1686,-3.8369,364.4
DJF,9.1686,-1.3366,25.4
DJF,9.1687,-0.4565,132.2
DJF,9.1689,-3.6503,260.4
DJF,9.1689,-2.0491,106.1
DJF,9.169,1.8061,113.3
DJF,9.1691,-3.5507,143.9
DJF,9.1691,-1.658,64.3
DJF,9.1691,-0.1771,49.8
DJF,9.1694,-4.3136,56.9
DJF,9.1697,-4.0395,84.5
DJF,9.1697,-3.726,128.0
DJF,9.1697,-0.7027,26.5
DJF,9.1701,-1.3247,67.7
DJF,9.1702,-4.2044,177.7
DJF,9.1702,-3.3921,88.6
DJF,9.1703,-3.8257,78.6
DJF,9.1703,-1.6389,214.6
DJF,9.1704,0.9056,62.9
DJF,9.1705,-0.7053,54.7
DJF,9.1705,10.6138,63.7
DJF,9.1706,-5.3449,89.5
DJF,9.1706,-2.2739,82.9
DJF,9.1707,-7.4903,62.5
DJF,9.1709,-1.9506,86.5
DJF,9.1711,-0.1785,62.2
DJF,9.1715,-2.3803,74.5
DJF,9.1716,-3.3823,136.8
DJF,9.1717,-1.7114,71.3
DJF,9.1718,-5.3592,136.1
DJF,9.1719,10.4959,31.2
DJF,9.172,-5.355,205.5
DJF,9.172,-5.3276,195.4
DJF,9.172,-4.1583,93.6
DJF,9.1721,-1.9922,91.8
DJF,9.1723,-1.4247,93.1
DJF,9.1725,-5.3564,307.9
DJF,9.1725,-3.8007,213.6
DJF,9.1728,-3.5059,158.0
DJF,9.1729,-2.1711,170.8
DJF,9.173,-5.3467,114.6
DJF,9.173,-0.1654,103.8
DJF,9.1731,-4.0087,174.2
DJF,9.1732,-4.2141,62.3
DJF,9.1732,7.1229,93.0
DJF,9.1735,-3.8534,185.0
DJF,9.1735,-1.9831,151.3
DJF,9.1736,-2.1788,441.7
DJF,9.1737,-5.3386,366.2
DJF,9.1737,-3.5866,103.5
DJF,9.1737,-0.7147,302.7
DJF,9.1739,0.2141,79.3
DJF,9.174,-3.7891,96.2
DJF,9.1743,-0.0943,90.3
DJF,9.1744,-5.3405,91.6
DJF,9.1744,-4.3381,201.1
DJF,9.1746,-5.3145,216.5
DJF,9.1751,-4.4136,92.5
DJF,9.1751,-3.596,64.2
DJF,9.1751,0.1709,60.4
DJF,9.1752,0.2536,65.5
DJF,9.1752,0.4316,126.5
DJF,9.1753,-4.0999,147.0
DJF,9.1755,-5.3648,395.2
DJF,9.1755,-3.9749,159.5
DJF,9.1758,-0.7221,212.1
DJF,9.176,-5.3617,107.1
DJF,9.1761,-5.3272,310.4
DJF,9.1763,-4.0945,131.4
DJF,9.1763,-1.9355,77.9
DJF,9.1764,-1.9753,77.4
DJF,9.1764,0.1612,82.1
DJF,9.1765,-5.3284,87.5
DJF,9.1765,11.6986,127.5
DJF,9.1766,-0.0876,192.1
DJF,9.1768,-3.9659,167.5
DJF,9.1768,-0.1722,35.5
DJF,9.1769,-4.089,95.5
DJF,9.177,-5.3602,282.4
DJF,9.177,0.4453,121.4
DJF,9.1772,-2.6414,163.9
DJF,9.1772,-0.8825,210.0
DJF,9.1774,-7.5411,69.1
DJF,9.1775,-7.8605,58.9
DJF,9.1775,-5.3378,371.6
DJF,9.1776,-3.5502,56.3
DJF,9.1776,-1.4525,64.2
DJF,9.1776,-0.6082,177.7
DJF,9.1779,-1.6174,63.5
DJF,9.178,-0.3673,54.2
DJF,9.1785,-4.1471,56.1
DJF,9.1787,-3.9754,157.1
DJF,9.1793,0.6852,21.0
DJF,9.1794,-0.7066,52.7
DJF,9.1798,-5.3498,281.6
DJF,9.18,-2.2968,195.5
DJF,9.18,-2.1751,799.9
DJF,9.18,-0.5771,265.8
DJF,9.1802,-3.9062,169.5
DJF,9.1804,-1.1234,101.2
DJF,9.1806,-1.7014,69.1
DJF,9.1807,-4.2133,78.8
DJF,9.1811,-3.5699,79.0
DJF,9.1811,-1.9936,169.7
DJF,9.1812,-7.8833,93.5
DJF,9.1812,-3.9618,66.7
DJF,9.1813,-1.1032,73.0
DJF,9.1814,-1.9223,72.6
DJF,9.1814,10.4944,35.9
DJF,9.1815,-0.2229,140.1
DJF,9.1816,-1.7719,63.9
DJF,9.1817,-5.3714,264.8
DJF,9.1817,0.3269,87.6
DJF,9.1818,-3.7306,76.2
DJF,9.1819,-3.9174,283.1
DJF,9.1819,-0.8205,65.9
DJF,9.1822,-3.451,59.5
DJF,9.1822,0.1079,124.7
DJF,9.1824,-1.9845,93.0
DJF,9.1826,-3.8021,130.5
DJF,9.1827,-7.894,155.1
DJF,9.1828,-5.3203,29.4
DJF,9.1828,-0.8586,166.5
DJF,9.1828,-0.1327,101.1
DJF,9.1829,-4.0828,174.8
DJF,9.1829,-4.0551,52.5
DJF,9.1829,-3.5853,69.4
DJF,9.183,0.0632,103.1
DJF,9.1833,-5.3549,81.1
DJF,9.1833,-0.093,61.8
DJF,9.1834,0.7438,43.6
DJF,9.1835,-0.2351,135.9
DJF,9.1836,-5.3066,100.5
